path,session,subject_id,finger_id,image_name,height,width,channels,size_bytes,status
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_1\05.jpg,1st_session,007,1,05.jpg,480,640,3,8274,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_1\06.jpg,1st_session,007,1,06.jpg,480,640,3,8149,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_2\01.jpg,1st_session,007,2,01.jpg,480,640,3,8125,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_2\02.jpg,1st_session,007,2,02.jpg,480,640,3,8073,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_2\03.jpg,1st_session,007,2,03.jpg,480,640,3,7996,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_2\04.jpg,1st_session,007,2,04.jpg,480,640,3,8109,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_2\05.jpg,1st_session,007,2,05.jpg,480,640,3,8133,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_2\06.jpg,1st_session,007,2,06.jpg,480,640,3,8028,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_3\01.jpg,1st_session,007,3,01.jpg,480,640,3,10415,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_3\02.jpg,1st_session,007,3,02.jpg,480,640,3,10449,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_3\03.jpg,1st_session,007,3,03.jpg,480,640,3,10436,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_3\04.jpg,1st_session,007,3,04.jpg,480,640,3,10463,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_3\05.jpg,1st_session,007,3,05.jpg,480,640,3,10390,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_3\06.jpg,1st_session,007,3,06.jpg,480,640,3,10317,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_4\01.jpg,1st_session,007,4,01.jpg,480,640,3,10758,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_4\02.jpg,1st_session,007,4,02.jpg,480,640,3,10681,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_4\03.jpg,1st_session,007,4,03.jpg,480,640,3,10689,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_4\04.jpg,1st_session,007,4,04.jpg,480,640,3,10544,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_4\05.jpg,1st_session,007,4,05.jpg,480,640,3,10598,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\007_4\06.jpg,1st_session,007,4,06.jpg,480,640,3,10766,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_1\01.jpg,1st_session,008,1,01.jpg,480,640,3,8502,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_1\02.jpg,1st_session,008,1,02.jpg,480,640,3,8374,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_1\03.jpg,1st_session,008,1,03.jpg,480,640,3,8269,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_1\04.jpg,1st_session,008,1,04.jpg,480,640,3,8396,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_1\05.jpg,1st_session,008,1,05.jpg,480,640,3,8254,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_1\06.jpg,1st_session,008,1,06.jpg,480,640,3,8356,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_2\01.jpg,1st_session,008,2,01.jpg,480,640,3,8573,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_2\02.jpg,1st_session,008,2,02.jpg,480,640,3,8562,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_2\03.jpg,1st_session,008,2,03.jpg,480,640,3,8577,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_2\04.jpg,1st_session,008,2,04.jpg,480,640,3,8488,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_2\05.jpg,1st_session,008,2,05.jpg,480,640,3,8462,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_2\06.jpg,1st_session,008,2,06.jpg,480,640,3,8484,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_3\01.jpg,1st_session,008,3,01.jpg,480,640,3,7941,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_3\02.jpg,1st_session,008,3,02.jpg,480,640,3,8080,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_3\03.jpg,1st_session,008,3,03.jpg,480,640,3,8077,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_3\04.jpg,1st_session,008,3,04.jpg,480,640,3,7848,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_3\05.jpg,1st_session,008,3,05.jpg,480,640,3,7951,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_3\06.jpg,1st_session,008,3,06.jpg,480,640,3,7972,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_4\01.jpg,1st_session,008,4,01.jpg,480,640,3,7530,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_4\02.jpg,1st_session,008,4,02.jpg,480,640,3,7556,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_4\03.jpg,1st_session,008,4,03.jpg,480,640,3,7513,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_4\04.jpg,1st_session,008,4,04.jpg,480,640,3,7583,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_4\05.jpg,1st_session,008,4,05.jpg,480,640,3,7559,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\008_4\06.jpg,1st_session,008,4,06.jpg,480,640,3,7543,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_1\01.jpg,1st_session,009,1,01.jpg,480,640,3,7377,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_1\02.jpg,1st_session,009,1,02.jpg,480,640,3,7477,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_1\03.jpg,1st_session,009,1,03.jpg,480,640,3,7136,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_1\04.jpg,1st_session,009,1,04.jpg,480,640,3,7323,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_1\05.jpg,1st_session,009,1,05.jpg,480,640,3,7095,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_1\06.jpg,1st_session,009,1,06.jpg,480,640,3,7023,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_2\01.jpg,1st_session,009,2,01.jpg,480,640,3,7407,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_2\02.jpg,1st_session,009,2,02.jpg,480,640,3,7393,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_2\03.jpg,1st_session,009,2,03.jpg,480,640,3,7439,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_2\04.jpg,1st_session,009,2,04.jpg,480,640,3,7324,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_2\05.jpg,1st_session,009,2,05.jpg,480,640,3,7422,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_2\06.jpg,1st_session,009,2,06.jpg,480,640,3,7356,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_3\01.jpg,1st_session,009,3,01.jpg,480,640,3,7344,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_3\02.jpg,1st_session,009,3,02.jpg,480,640,3,7346,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_3\03.jpg,1st_session,009,3,03.jpg,480,640,3,7192,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_3\04.jpg,1st_session,009,3,04.jpg,480,640,3,7246,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_3\05.jpg,1st_session,009,3,05.jpg,480,640,3,7429,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_3\06.jpg,1st_session,009,3,06.jpg,480,640,3,7296,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_4\01.jpg,1st_session,009,4,01.jpg,480,640,3,6974,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_4\02.jpg,1st_session,009,4,02.jpg,480,640,3,7078,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_4\03.jpg,1st_session,009,4,03.jpg,480,640,3,7259,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_4\04.jpg,1st_session,009,4,04.jpg,480,640,3,7135,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_4\05.jpg,1st_session,009,4,05.jpg,480,640,3,7049,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\009_4\06.jpg,1st_session,009,4,06.jpg,480,640,3,7016,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_1\01.jpg,1st_session,010,1,01.jpg,480,640,3,6898,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_1\02.jpg,1st_session,010,1,02.jpg,480,640,3,6885,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_1\03.jpg,1st_session,010,1,03.jpg,480,640,3,6856,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_1\04.jpg,1st_session,010,1,04.jpg,480,640,3,6924,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_1\05.jpg,1st_session,010,1,05.jpg,480,640,3,6876,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_1\06.jpg,1st_session,010,1,06.jpg,480,640,3,6850,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_2\01.jpg,1st_session,010,2,01.jpg,480,640,3,6771,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_2\02.jpg,1st_session,010,2,02.jpg,480,640,3,6912,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_2\03.jpg,1st_session,010,2,03.jpg,480,640,3,6960,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_2\04.jpg,1st_session,010,2,04.jpg,480,640,3,6917,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_2\05.jpg,1st_session,010,2,05.jpg,480,640,3,7033,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_2\06.jpg,1st_session,010,2,06.jpg,480,640,3,7167,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_3\01.jpg,1st_session,010,3,01.jpg,480,640,3,6944,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_3\02.jpg,1st_session,010,3,02.jpg,480,640,3,6684,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_3\03.jpg,1st_session,010,3,03.jpg,480,640,3,6820,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_3\04.jpg,1st_session,010,3,04.jpg,480,640,3,6950,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_3\05.jpg,1st_session,010,3,05.jpg,480,640,3,7029,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_3\06.jpg,1st_session,010,3,06.jpg,480,640,3,6979,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_4\01.jpg,1st_session,010,4,01.jpg,480,640,3,6797,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_4\02.jpg,1st_session,010,4,02.jpg,480,640,3,6819,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_4\03.jpg,1st_session,010,4,03.jpg,480,640,3,6788,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_4\04.jpg,1st_session,010,4,04.jpg,480,640,3,6817,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_4\05.jpg,1st_session,010,4,05.jpg,480,640,3,6917,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\010_4\06.jpg,1st_session,010,4,06.jpg,480,640,3,6694,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_1\01.jpg,1st_session,011,1,01.jpg,480,640,3,9048,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_1\02.jpg,1st_session,011,1,02.jpg,480,640,3,8910,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_1\03.jpg,1st_session,011,1,03.jpg,480,640,3,8902,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_1\04.jpg,1st_session,011,1,04.jpg,480,640,3,8739,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_1\05.jpg,1st_session,011,1,05.jpg,480,640,3,8607,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_1\06.jpg,1st_session,011,1,06.jpg,480,640,3,8552,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_2\01.jpg,1st_session,011,2,01.jpg,480,640,3,8669,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_2\02.jpg,1st_session,011,2,02.jpg,480,640,3,8807,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_2\03.jpg,1st_session,011,2,03.jpg,480,640,3,8758,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_2\04.jpg,1st_session,011,2,04.jpg,480,640,3,8701,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_2\05.jpg,1st_session,011,2,05.jpg,480,640,3,8673,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_2\06.jpg,1st_session,011,2,06.jpg,480,640,3,8778,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_3\01.jpg,1st_session,011,3,01.jpg,480,640,3,8534,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_3\02.jpg,1st_session,011,3,02.jpg,480,640,3,8624,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_3\03.jpg,1st_session,011,3,03.jpg,480,640,3,8555,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_3\04.jpg,1st_session,011,3,04.jpg,480,640,3,8493,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_3\05.jpg,1st_session,011,3,05.jpg,480,640,3,8487,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_3\06.jpg,1st_session,011,3,06.jpg,480,640,3,8470,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_4\01.jpg,1st_session,011,4,01.jpg,480,640,3,8715,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_4\02.jpg,1st_session,011,4,02.jpg,480,640,3,8493,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_4\03.jpg,1st_session,011,4,03.jpg,480,640,3,8499,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_4\04.jpg,1st_session,011,4,04.jpg,480,640,3,8467,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_4\05.jpg,1st_session,011,4,05.jpg,480,640,3,8301,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\011_4\06.jpg,1st_session,011,4,06.jpg,480,640,3,8437,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_1\01.jpg,1st_session,012,1,01.jpg,480,640,3,7899,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_1\02.jpg,1st_session,012,1,02.jpg,480,640,3,7934,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_1\03.jpg,1st_session,012,1,03.jpg,480,640,3,7955,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_1\04.jpg,1st_session,012,1,04.jpg,480,640,3,8065,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_1\05.jpg,1st_session,012,1,05.jpg,480,640,3,8007,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_1\06.jpg,1st_session,012,1,06.jpg,480,640,3,7999,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_2\01.jpg,1st_session,012,2,01.jpg,480,640,3,9573,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\012_2\02.jpg,1st_session,012,2,02.jpg,480,640,3,9857,OK
