path,session,subject_id,image_name,grade,vein_ratio,components,skeleton_len,issues
binary\1st_session\010_2\03_binary.png,1st_session,010_2,03_binary.png,WARN,0.4602,3,1324,high_vein_ratio=0.460
binary\1st_session\010_2\04_binary.png,1st_session,010_2,04_binary.png,WARN,0.5376,2,1355,high_vein_ratio=0.538
binary\1st_session\010_2\05_binary.png,1st_session,010_2,05_binary.png,WARN,0.4322,3,1515,high_vein_ratio=0.432
binary\1st_session\010_2\06_binary.png,1st_session,010_2,06_binary.png,WARN,0.521,2,1468,high_vein_ratio=0.521
binary\1st_session\010_3\01_binary.png,1st_session,010_3,01_binary.png,WARN,0.5301,1,1435,high_vein_ratio=0.530
binary\1st_session\010_3\02_binary.png,1st_session,010_3,02_binary.png,WARN,0.4822,6,1780,high_vein_ratio=0.482
binary\1st_session\010_3\03_binary.png,1st_session,010_3,03_binary.png,WARN,0.443,5,1397,high_vein_ratio=0.443
binary\1st_session\010_3\04_binary.png,1st_session,010_3,04_binary.png,WARN,0.5038,6,1503,high_vein_ratio=0.504
binary\1st_session\010_3\05_binary.png,1st_session,010_3,05_binary.png,WARN,0.5011,3,1575,high_vein_ratio=0.501
binary\1st_session\010_3\06_binary.png,1st_session,010_3,06_binary.png,WARN,0.5038,6,1553,high_vein_ratio=0.504
binary\1st_session\010_4\01_binary.png,1st_session,010_4,01_binary.png,WARN,0.4586,8,1737,high_vein_ratio=0.459
binary\1st_session\010_4\02_binary.png,1st_session,010_4,02_binary.png,WARN,0.4257,7,1556,high_vein_ratio=0.426
binary\1st_session\010_4\03_binary.png,1st_session,010_4,03_binary.png,WARN,0.501,4,1951,high_vein_ratio=0.501
binary\1st_session\010_4\04_binary.png,1st_session,010_4,04_binary.png,WARN,0.4619,11,1884,high_vein_ratio=0.462
binary\1st_session\010_4\05_binary.png,1st_session,010_4,05_binary.png,WARN,0.6176,3,2197,high_vein_ratio=0.618
binary\1st_session\010_4\06_binary.png,1st_session,010_4,06_binary.png,WARN,0.5048,10,1778,high_vein_ratio=0.505
binary\1st_session\011_1\01_binary.png,1st_session,011_1,01_binary.png,WARN,0.7893,2,3109,high_vein_ratio=0.789
binary\1st_session\011_1\02_binary.png,1st_session,011_1,02_binary.png,WARN,0.813,1,2587,high_vein_ratio=0.813
binary\1st_session\011_1\03_binary.png,1st_session,011_1,03_binary.png,WARN,0.824,1,2490,high_vein_ratio=0.824
binary\1st_session\011_1\04_binary.png,1st_session,011_1,04_binary.png,WARN,0.843,2,2707,high_vein_ratio=0.843
binary\1st_session\011_1\05_binary.png,1st_session,011_1,05_binary.png,WARN,0.8212,1,2604,high_vein_ratio=0.821
binary\1st_session\011_1\06_binary.png,1st_session,011_1,06_binary.png,WARN,0.8192,1,2364,high_vein_ratio=0.819
binary\1st_session\011_2\01_binary.png,1st_session,011_2,01_binary.png,WARN,0.7877,3,2742,high_vein_ratio=0.788
binary\1st_session\011_2\02_binary.png,1st_session,011_2,02_binary.png,WARN,0.7813,2,2846,high_vein_ratio=0.781
binary\1st_session\011_2\03_binary.png,1st_session,011_2,03_binary.png,WARN,0.798,4,1818,high_vein_ratio=0.798
binary\1st_session\011_2\04_binary.png,1st_session,011_2,04_binary.png,WARN,0.7753,2,2657,high_vein_ratio=0.775
binary\1st_session\011_2\05_binary.png,1st_session,011_2,05_binary.png,WARN,0.812,2,2614,high_vein_ratio=0.812
binary\1st_session\011_2\06_binary.png,1st_session,011_2,06_binary.png,WARN,0.7838,4,2539,high_vein_ratio=0.784
binary\1st_session\011_3\01_binary.png,1st_session,011_3,01_binary.png,WARN,0.7774,3,2102,high_vein_ratio=0.777
binary\1st_session\011_3\02_binary.png,1st_session,011_3,02_binary.png,WARN,0.764,4,2713,high_vein_ratio=0.764
binary\1st_session\011_3\03_binary.png,1st_session,011_3,03_binary.png,WARN,0.7671,5,2367,high_vein_ratio=0.767
binary\1st_session\011_3\04_binary.png,1st_session,011_3,04_binary.png,WARN,0.7691,4,2054,high_vein_ratio=0.769
binary\1st_session\011_3\05_binary.png,1st_session,011_3,05_binary.png,WARN,0.7618,6,2210,high_vein_ratio=0.762
binary\1st_session\011_3\06_binary.png,1st_session,011_3,06_binary.png,WARN,0.7676,4,2165,high_vein_ratio=0.768
binary\1st_session\011_4\01_binary.png,1st_session,011_4,01_binary.png,WARN,0.7941,1,2508,high_vein_ratio=0.794
binary\1st_session\011_4\02_binary.png,1st_session,011_4,02_binary.png,WARN,0.8162,1,2152,high_vein_ratio=0.816
binary\1st_session\011_4\03_binary.png,1st_session,011_4,03_binary.png,WARN,0.8189,1,2437,high_vein_ratio=0.819
binary\1st_session\011_4\04_binary.png,1st_session,011_4,04_binary.png,WARN,0.7957,1,2045,high_vein_ratio=0.796
binary\1st_session\011_4\05_binary.png,1st_session,011_4,05_binary.png,WARN,0.8125,3,2321,high_vein_ratio=0.812
binary\1st_session\011_4\06_binary.png,1st_session,011_4,06_binary.png,WARN,0.8169,1,2232,high_vein_ratio=0.817
binary\1st_session\012_1\01_binary.png,1st_session,012_1,01_binary.png,WARN,0.7017,1,2011,high_vein_ratio=0.702
binary\1st_session\012_1\02_binary.png,1st_session,012_1,02_binary.png,WARN,0.7153,1,2104,high_vein_ratio=0.715
binary\1st_session\012_1\03_binary.png,1st_session,012_1,03_binary.png,WARN,0.7194,1,2207,high_vein_ratio=0.719
binary\1st_session\012_1\04_binary.png,1st_session,012_1,04_binary.png,WARN,0.6866,1,2054,high_vein_ratio=0.687
binary\1st_session\012_1\05_binary.png,1st_session,012_1,05_binary.png,WARN,0.7254,1,2117,high_vein_ratio=0.725
binary\1st_session\012_1\06_binary.png,1st_session,012_1,06_binary.png,WARN,0.7054,1,1839,high_vein_ratio=0.705
binary\1st_session\012_2\01_binary.png,1st_session,012_2,01_binary.png,WARN,0.6685,6,1929,high_vein_ratio=0.668
binary\1st_session\012_2\02_binary.png,1st_session,012_2,02_binary.png,WARN,0.6929,4,1920,high_vein_ratio=0.693
binary\1st_session\012_2\03_binary.png,1st_session,012_2,03_binary.png,WARN,0.7396,5,1665,high_vein_ratio=0.740
binary\1st_session\012_2\04_binary.png,1st_session,012_2,04_binary.png,WARN,0.6665,5,2043,high_vein_ratio=0.666
binary\1st_session\012_2\05_binary.png,1st_session,012_2,05_binary.png,WARN,0.6655,7,1745,high_vein_ratio=0.666
binary\1st_session\012_2\06_binary.png,1st_session,012_2,06_binary.png,WARN,0.689,2,2068,high_vein_ratio=0.689
binary\1st_session\012_3\01_binary.png,1st_session,012_3,01_binary.png,WARN,0.6394,7,1770,high_vein_ratio=0.639
binary\1st_session\012_3\02_binary.png,1st_session,012_3,02_binary.png,WARN,0.7223,5,1625,high_vein_ratio=0.722
binary\1st_session\012_3\03_binary.png,1st_session,012_3,03_binary.png,WARN,0.6871,3,1501,high_vein_ratio=0.687
binary\1st_session\012_3\04_binary.png,1st_session,012_3,04_binary.png,WARN,0.7123,3,1641,high_vein_ratio=0.712
binary\1st_session\012_3\05_binary.png,1st_session,012_3,05_binary.png,WARN,0.6231,2,1599,high_vein_ratio=0.623
binary\1st_session\012_3\06_binary.png,1st_session,012_3,06_binary.png,WARN,0.6185,1,1468,high_vein_ratio=0.618
binary\1st_session\012_4\01_binary.png,1st_session,012_4,01_binary.png,WARN,0.7954,3,2322,high_vein_ratio=0.795
binary\1st_session\012_4\02_binary.png,1st_session,012_4,02_binary.png,WARN,0.788,1,2319,high_vein_ratio=0.788
binary\1st_session\012_4\03_binary.png,1st_session,012_4,03_binary.png,WARN,0.7816,3,2498,high_vein_ratio=0.782
binary\1st_session\012_4\04_binary.png,1st_session,012_4,04_binary.png,WARN,0.7899,6,2283,high_vein_ratio=0.790
binary\1st_session\012_4\05_binary.png,1st_session,012_4,05_binary.png,WARN,0.7872,8,2289,high_vein_ratio=0.787
binary\1st_session\012_4\06_binary.png,1st_session,012_4,06_binary.png,WARN,0.7937,5,2692,high_vein_ratio=0.794
binary\1st_session\013_1\01_binary.png,1st_session,013_1,01_binary.png,WARN,0.8406,2,4041,high_vein_ratio=0.841
binary\1st_session\013_1\02_binary.png,1st_session,013_1,02_binary.png,WARN,0.8245,3,4093,high_vein_ratio=0.825
binary\1st_session\013_1\03_binary.png,1st_session,013_1,03_binary.png,WARN,0.8331,3,3979,high_vein_ratio=0.833
binary\1st_session\013_1\04_binary.png,1st_session,013_1,04_binary.png,WARN,0.8193,4,3944,high_vein_ratio=0.819
binary\1st_session\013_1\05_binary.png,1st_session,013_1,05_binary.png,WARN,0.8471,4,4008,high_vein_ratio=0.847
binary\1st_session\013_1\06_binary.png,1st_session,013_1,06_binary.png,WARN,0.8488,3,3966,high_vein_ratio=0.849
binary\1st_session\013_2\01_binary.png,1st_session,013_2,01_binary.png,WARN,0.8031,2,3170,high_vein_ratio=0.803
binary\1st_session\013_2\02_binary.png,1st_session,013_2,02_binary.png,WARN,0.8046,4,3165,high_vein_ratio=0.805
binary\1st_session\013_2\03_binary.png,1st_session,013_2,03_binary.png,WARN,0.8069,3,3423,high_vein_ratio=0.807
binary\1st_session\013_2\04_binary.png,1st_session,013_2,04_binary.png,WARN,0.8105,3,3644,high_vein_ratio=0.810
binary\1st_session\013_2\05_binary.png,1st_session,013_2,05_binary.png,WARN,0.8132,2,3586,high_vein_ratio=0.813
binary\1st_session\013_2\06_binary.png,1st_session,013_2,06_binary.png,WARN,0.8138,2,3979,high_vein_ratio=0.814
binary\1st_session\013_3\01_binary.png,1st_session,013_3,01_binary.png,WARN,0.7877,2,3276,high_vein_ratio=0.788
binary\1st_session\013_3\02_binary.png,1st_session,013_3,02_binary.png,WARN,0.7689,5,3610,high_vein_ratio=0.769
binary\1st_session\013_3\03_binary.png,1st_session,013_3,03_binary.png,WARN,0.8371,3,2895,high_vein_ratio=0.837
binary\1st_session\013_3\04_binary.png,1st_session,013_3,04_binary.png,WARN,0.829,4,2954,high_vein_ratio=0.829
binary\1st_session\013_3\05_binary.png,1st_session,013_3,05_binary.png,WARN,0.8169,4,3244,high_vein_ratio=0.817
binary\1st_session\013_3\06_binary.png,1st_session,013_3,06_binary.png,WARN,0.7995,3,3003,high_vein_ratio=0.800
binary\1st_session\013_4\01_binary.png,1st_session,013_4,01_binary.png,WARN,0.8131,3,3859,high_vein_ratio=0.813
binary\1st_session\013_4\02_binary.png,1st_session,013_4,02_binary.png,WARN,0.8394,2,4237,high_vein_ratio=0.839
binary\1st_session\013_4\03_binary.png,1st_session,013_4,03_binary.png,WARN,0.8385,2,4341,high_vein_ratio=0.838
binary\1st_session\013_4\04_binary.png,1st_session,013_4,04_binary.png,WARN,0.827,5,4494,high_vein_ratio=0.827
binary\1st_session\013_4\05_binary.png,1st_session,013_4,05_binary.png,WARN,0.8382,6,4401,high_vein_ratio=0.838
binary\1st_session\013_4\06_binary.png,1st_session,013_4,06_binary.png,WARN,0.8311,5,4145,high_vein_ratio=0.831
binary\1st_session\014_1\01_binary.png,1st_session,014_1,01_binary.png,WARN,0.8453,1,4365,high_vein_ratio=0.845
binary\1st_session\014_1\02_binary.png,1st_session,014_1,02_binary.png,WARN,0.8213,4,3758,high_vein_ratio=0.821
binary\1st_session\014_1\03_binary.png,1st_session,014_1,03_binary.png,WARN,0.8255,4,4580,high_vein_ratio=0.825
binary\1st_session\014_1\04_binary.png,1st_session,014_1,04_binary.png,WARN,0.826,3,4214,high_vein_ratio=0.826
binary\1st_session\014_1\05_binary.png,1st_session,014_1,05_binary.png,WARN,0.8141,5,4172,high_vein_ratio=0.814
binary\1st_session\014_1\06_binary.png,1st_session,014_1,06_binary.png,WARN,0.8283,3,3754,high_vein_ratio=0.828
binary\1st_session\014_2\01_binary.png,1st_session,014_2,01_binary.png,WARN,0.8201,2,2435,high_vein_ratio=0.820
binary\1st_session\014_2\02_binary.png,1st_session,014_2,02_binary.png,WARN,0.7883,3,2826,high_vein_ratio=0.788
binary\1st_session\014_2\03_binary.png,1st_session,014_2,03_binary.png,WARN,0.8347,3,2594,high_vein_ratio=0.835
binary\1st_session\014_2\04_binary.png,1st_session,014_2,04_binary.png,WARN,0.8173,1,3318,high_vein_ratio=0.817
binary\1st_session\014_2\05_binary.png,1st_session,014_2,05_binary.png,WARN,0.8076,4,2581,high_vein_ratio=0.808
binary\1st_session\014_2\06_binary.png,1st_session,014_2,06_binary.png,WARN,0.8108,4,2514,high_vein_ratio=0.811
binary\1st_session\014_3\01_binary.png,1st_session,014_3,01_binary.png,WARN,0.787,4,2827,high_vein_ratio=0.787
binary\1st_session\014_3\02_binary.png,1st_session,014_3,02_binary.png,WARN,0.8108,3,3072,high_vein_ratio=0.811
binary\1st_session\014_3\03_binary.png,1st_session,014_3,03_binary.png,WARN,0.7725,6,2552,high_vein_ratio=0.773
binary\1st_session\014_3\04_binary.png,1st_session,014_3,04_binary.png,WARN,0.786,3,2853,high_vein_ratio=0.786
binary\1st_session\014_3\05_binary.png,1st_session,014_3,05_binary.png,WARN,0.7884,7,2486,high_vein_ratio=0.788
binary\1st_session\014_3\06_binary.png,1st_session,014_3,06_binary.png,WARN,0.8201,3,4019,high_vein_ratio=0.820
binary\1st_session\014_4\01_binary.png,1st_session,014_4,01_binary.png,WARN,0.7922,5,3852,high_vein_ratio=0.792
binary\1st_session\014_4\02_binary.png,1st_session,014_4,02_binary.png,WARN,0.8219,4,2778,high_vein_ratio=0.822
binary\1st_session\014_4\03_binary.png,1st_session,014_4,03_binary.png,WARN,0.802,4,4210,high_vein_ratio=0.802
binary\1st_session\014_4\04_binary.png,1st_session,014_4,04_binary.png,WARN,0.8191,5,3186,high_vein_ratio=0.819
binary\1st_session\014_4\05_binary.png,1st_session,014_4,05_binary.png,WARN,0.8002,4,3912,high_vein_ratio=0.800
binary\1st_session\014_4\06_binary.png,1st_session,014_4,06_binary.png,WARN,0.7971,4,3871,high_vein_ratio=0.797
binary\1st_session\015_1\01_binary.png,1st_session,015_1,01_binary.png,WARN,0.5991,7,1717,high_vein_ratio=0.599
binary\1st_session\015_1\02_binary.png,1st_session,015_1,02_binary.png,WARN,0.6179,2,1727,high_vein_ratio=0.618
binary\1st_session\015_1\03_binary.png,1st_session,015_1,03_binary.png,WARN,0.5996,3,2001,high_vein_ratio=0.600
binary\1st_session\015_1\04_binary.png,1st_session,015_1,04_binary.png,WARN,0.5905,8,2282,high_vein_ratio=0.590
binary\1st_session\015_1\05_binary.png,1st_session,015_1,05_binary.png,WARN,0.5451,5,2096,high_vein_ratio=0.545
binary\1st_session\015_1\06_binary.png,1st_session,015_1,06_binary.png,WARN,0.5997,4,2129,high_vein_ratio=0.600
binary\1st_session\015_2\01_binary.png,1st_session,015_2,01_binary.png,WARN,0.6339,6,1937,high_vein_ratio=0.634
binary\1st_session\015_2\02_binary.png,1st_session,015_2,02_binary.png,WARN,0.6135,4,2136,high_vein_ratio=0.614
binary\1st_session\015_2\03_binary.png,1st_session,015_2,03_binary.png,WARN,0.6388,8,2231,high_vein_ratio=0.639
binary\1st_session\015_2\04_binary.png,1st_session,015_2,04_binary.png,WARN,0.6408,5,1993,high_vein_ratio=0.641
binary\1st_session\015_2\05_binary.png,1st_session,015_2,05_binary.png,WARN,0.6314,7,2095,high_vein_ratio=0.631
binary\1st_session\015_2\06_binary.png,1st_session,015_2,06_binary.png,WARN,0.6487,9,2259,high_vein_ratio=0.649
binary\1st_session\015_3\01_binary.png,1st_session,015_3,01_binary.png,WARN,0.6884,4,2083,high_vein_ratio=0.688
binary\1st_session\015_3\02_binary.png,1st_session,015_3,02_binary.png,WARN,0.7499,6,1749,high_vein_ratio=0.750
binary\1st_session\015_3\03_binary.png,1st_session,015_3,03_binary.png,WARN,0.6951,3,1953,high_vein_ratio=0.695
binary\1st_session\015_3\04_binary.png,1st_session,015_3,04_binary.png,WARN,0.6985,5,1934,high_vein_ratio=0.699
binary\1st_session\015_3\05_binary.png,1st_session,015_3,05_binary.png,WARN,0.7479,3,1723,high_vein_ratio=0.748
binary\1st_session\015_3\06_binary.png,1st_session,015_3,06_binary.png,WARN,0.704,3,1996,high_vein_ratio=0.704
binary\1st_session\015_4\01_binary.png,1st_session,015_4,01_binary.png,WARN,0.643,3,2145,high_vein_ratio=0.643
binary\1st_session\015_4\02_binary.png,1st_session,015_4,02_binary.png,WARN,0.7423,2,2106,high_vein_ratio=0.742
binary\1st_session\015_4\03_binary.png,1st_session,015_4,03_binary.png,WARN,0.7194,4,2359,high_vein_ratio=0.719
binary\1st_session\015_4\04_binary.png,1st_session,015_4,04_binary.png,WARN,0.7471,3,1920,high_vein_ratio=0.747
binary\1st_session\015_4\05_binary.png,1st_session,015_4,05_binary.png,WARN,0.7378,2,2134,high_vein_ratio=0.738
binary\1st_session\015_4\06_binary.png,1st_session,015_4,06_binary.png,WARN,0.7338,2,2076,high_vein_ratio=0.734
binary\1st_session\016_1\01_binary.png,1st_session,016_1,01_binary.png,WARN,0.7423,8,2738,high_vein_ratio=0.742
binary\1st_session\016_1\02_binary.png,1st_session,016_1,02_binary.png,WARN,0.7888,3,2331,high_vein_ratio=0.789
binary\1st_session\016_1\03_binary.png,1st_session,016_1,03_binary.png,WARN,0.7296,7,2309,high_vein_ratio=0.730
binary\1st_session\016_1\04_binary.png,1st_session,016_1,04_binary.png,WARN,0.7896,2,2250,high_vein_ratio=0.790
binary\1st_session\016_1\05_binary.png,1st_session,016_1,05_binary.png,WARN,0.7737,4,2360,high_vein_ratio=0.774
binary\1st_session\016_1\06_binary.png,1st_session,016_1,06_binary.png,WARN,0.7715,3,2119,high_vein_ratio=0.771
binary\1st_session\016_2\01_binary.png,1st_session,016_2,01_binary.png,WARN,0.6878,3,1701,high_vein_ratio=0.688
binary\1st_session\016_2\02_binary.png,1st_session,016_2,02_binary.png,WARN,0.7843,4,1727,high_vein_ratio=0.784
binary\1st_session\016_2\03_binary.png,1st_session,016_2,03_binary.png,WARN,0.6983,3,1942,high_vein_ratio=0.698
binary\1st_session\016_2\04_binary.png,1st_session,016_2,04_binary.png,WARN,0.762,2,2055,high_vein_ratio=0.762
binary\1st_session\016_2\05_binary.png,1st_session,016_2,05_binary.png,WARN,0.7111,2,1857,high_vein_ratio=0.711
binary\1st_session\016_2\06_binary.png,1st_session,016_2,06_binary.png,WARN,0.7967,6,2090,high_vein_ratio=0.797
binary\1st_session\016_3\01_binary.png,1st_session,016_3,01_binary.png,WARN,0.7632,3,2301,high_vein_ratio=0.763
binary\1st_session\016_3\02_binary.png,1st_session,016_3,02_binary.png,WARN,0.7565,3,2984,high_vein_ratio=0.756
binary\1st_session\016_3\03_binary.png,1st_session,016_3,03_binary.png,WARN,0.7869,4,2252,high_vein_ratio=0.787
binary\1st_session\016_3\04_binary.png,1st_session,016_3,04_binary.png,WARN,0.7565,4,2587,high_vein_ratio=0.756
binary\1st_session\016_3\05_binary.png,1st_session,016_3,05_binary.png,WARN,0.7567,4,2890,high_vein_ratio=0.757
binary\1st_session\016_3\06_binary.png,1st_session,016_3,06_binary.png,WARN,0.7841,3,2878,high_vein_ratio=0.784
binary\1st_session\016_4\01_binary.png,1st_session,016_4,01_binary.png,WARN,0.7864,3,2654,high_vein_ratio=0.786
binary\1st_session\016_4\02_binary.png,1st_session,016_4,02_binary.png,WARN,0.7751,1,3180,high_vein_ratio=0.775
binary\1st_session\016_4\03_binary.png,1st_session,016_4,03_binary.png,WARN,0.7622,2,3185,high_vein_ratio=0.762
binary\1st_session\016_4\04_binary.png,1st_session,016_4,04_binary.png,WARN,0.7922,3,2936,high_vein_ratio=0.792
binary\1st_session\016_4\05_binary.png,1st_session,016_4,05_binary.png,WARN,0.7935,2,2352,high_vein_ratio=0.794
binary\1st_session\016_4\06_binary.png,1st_session,016_4,06_binary.png,WARN,0.7821,5,3239,high_vein_ratio=0.782
binary\1st_session\017_1\01_binary.png,1st_session,017_1,01_binary.png,WARN,0.7967,3,2716,high_vein_ratio=0.797
binary\1st_session\017_1\02_binary.png,1st_session,017_1,02_binary.png,WARN,0.8023,3,2549,high_vein_ratio=0.802
binary\1st_session\017_1\03_binary.png,1st_session,017_1,03_binary.png,WARN,0.8069,5,2511,high_vein_ratio=0.807
binary\1st_session\017_1\04_binary.png,1st_session,017_1,04_binary.png,WARN,0.814,3,2263,high_vein_ratio=0.814
binary\1st_session\017_1\05_binary.png,1st_session,017_1,05_binary.png,WARN,0.8151,3,2856,high_vein_ratio=0.815
binary\1st_session\017_1\06_binary.png,1st_session,017_1,06_binary.png,WARN,0.8174,2,2142,high_vein_ratio=0.817
binary\1st_session\017_2\01_binary.png,1st_session,017_2,01_binary.png,WARN,0.7761,4,2250,high_vein_ratio=0.776
binary\1st_session\017_2\02_binary.png,1st_session,017_2,02_binary.png,WARN,0.7985,5,2927,high_vein_ratio=0.799
binary\1st_session\017_2\03_binary.png,1st_session,017_2,03_binary.png,WARN,0.7837,2,2335,high_vein_ratio=0.784
binary\1st_session\017_2\04_binary.png,1st_session,017_2,04_binary.png,WARN,0.7802,4,2778,high_vein_ratio=0.780
binary\1st_session\017_2\05_binary.png,1st_session,017_2,05_binary.png,WARN,0.7984,3,2285,high_vein_ratio=0.798
binary\1st_session\017_2\06_binary.png,1st_session,017_2,06_binary.png,WARN,0.7912,1,2742,high_vein_ratio=0.791
binary\1st_session\017_3\01_binary.png,1st_session,017_3,01_binary.png,WARN,0.816,5,2193,high_vein_ratio=0.816
binary\1st_session\017_3\02_binary.png,1st_session,017_3,02_binary.png,WARN,0.8305,2,2712,high_vein_ratio=0.830
